ID,name,Worldtime_0,Mass_0,Phase_0,RemnantType_0,Worldtime_1,Mass_1,Phase_1,RemnantType_1,Semimajor,Eccentricity,BEvent
46,434368617627921,0.000000e+00,4.667176e+01,MainSequence,NotARemnant,0.000000e+00,2.517507e+01,MainSequence,NotARemnant,2.350000e+02,2.050000e-01,
46,434368617627921,4.595938e+00,1.190520e+01,Remnant,BH,4.595938e+00,nan,Remnant,Empty,nan,nan,CPhase
47,498366513662477,0.000000e+00,2.379321e+01,MainSequence,NotARemnant,0.000000e+00,1.187415e+01,MainSequence,NotARemnant,2.180000e+02,5.110000e-03,
47,498366513662477,7.952727e+00,9.840800e+00,Remnant,BH,7.952727e+00,nan,Remnant,Empty,nan,nan,CPhase
48,921216297690472,0.000000e+00,2.735752e+01,MainSequence,NotARemnant,0.000000e+00,1.995866e+01,MainSequence,NotARemnant,5.450000e+01,1.150000e-01,
48,921216297690472,7.063988e+00,7.010160e+00,Remnant,BH,7.063988e+00,nan,Remnant,Empty,nan,nan,CPhase
49,718430068241588,0.000000e+00,3.086759e+01,MainSequence,NotARemnant,0.000000e+00,1.766973e+01,MainSequence,NotARemnant,1.730000e+02,2.810000e-01,
49,718430068241588,6.098922e+00,1.516130e+01,Remnant,BH,6.098922e+00,nan,Remnant,Empty,nan,nan,CPhase
50,690247628643687,0.000000e+00,2.395074e+01,MainSequence,NotARemnant,0.000000e+00,2.311026e+01,MainSequence,NotARemnant,5.340000e+02,9.640000e-03,
50,690247628643687,7.953585e+00,nan,Remnant,Empty,7.953585e+00,5.145824e+00,Remnant,BH,nan,nan,CPhase
51,346532600981107,0.000000e+00,6.055180e+01,MainSequence,NotARemnant,0.000000e+00,2.936450e+01,MainSequence,NotARemnant,7.780000e+01,2.370000e-02,
51,346532600981107,4.198744e+00,3.117805e+01,Remnant,BH,4.198744e+00,nan,Remnant,Empty,nan,nan,CPhase
52,213869140712189,0.000000e+00,2.214216e+01,MainSequence,NotARemnant,0.000000e+00,1.330548e+01,MainSequence,NotARemnant,4.030000e+03,7.960000e-01,
52,213869140712189,1.560061e+01,1.647440e+00,Remnant,NS_CCSN,1.560061e+01,1.235519e+00,Remnant,NS_CCSN,nan,nan,CPhase
53,726233690618949,0.000000e+00,2.495871e+01,MainSequence,NotARemnant,0.000000e+00,2.006539e+01,MainSequence,NotARemnant,7.540000e+01,2.290000e-01,
53,726233690618949,7.622760e+00,1.329697e+01,Remnant,BH,7.622760e+00,nan,Remnant,Empty,nan,nan,CPhase
54,250227943311493,0.000000e+00,2.246918e+01,MainSequence,NotARemnant,0.000000e+00,7.837821e+00,MainSequence,NotARemnant,7.190000e+01,3.560000e-02,
54,250227943311493,8.325567e+00,7.535236e+00,Remnant,BH,8.325567e+00,nan,Remnant,Empty,nan,nan,CPhase
55,229077743288466,0.000000e+00,2.218802e+01,MainSequence,NotARemnant,0.000000e+00,2.170148e+01,MainSequence,NotARemnant,6.680000e+01,9.870000e-03,
55,229077743288466,8.409010e+00,9.746483e+00,Remnant,BH,8.409010e+00,nan,Remnant,Empty,nan,nan,CPhase
