ID,name,Worldtime_0,Mass_0,Phase_0,RemnantType_0,Worldtime_1,Mass_1,Phase_1,RemnantType_1,Semimajor,Eccentricity,BEvent
101,784086551946638,0.000000e+00,2.772043e+01,1,0,0.000000e+00,2.234755e+01,1,0,5.550000e+02,2.680000e-01,-1
101,784086551946638,6.838956e+00,1.635079e+01,7,6,6.838956e+00,nan,7,-1,nan,nan,0
102,770315388106939,0.000000e+00,5.848070e+01,1,0,0.000000e+00,2.973439e+01,1,0,6.550000e+01,2.460000e-03,-1
102,770315388106939,4.004750e+00,1.988622e+01,7,6,4.004750e+00,nan,7,-1,nan,nan,0
103,908068437498646,0.000000e+00,2.920598e+01,1,0,0.000000e+00,2.747018e+01,1,0,7.880000e+03,7.290000e-02,-1
103,908068437498646,6.901234e+00,9.466582e+00,7,6,6.901234e+00,9.186283e+00,7,6,nan,nan,17
104,544621228911031,0.000000e+00,3.381918e+01,1,0,0.000000e+00,9.636622e+00,1,0,1.700000e+02,8.550000e-01,-1
104,544621228911031,5.496601e+00,6.408687e+00,7,6,5.496601e+00,nan,7,-1,nan,nan,0
105,366851423474842,0.000000e+00,3.976218e+01,1,0,0.000000e+00,3.464941e+01,1,0,9.180000e+02,3.020000e-01,-1
105,366851423474842,5.084232e+00,5.140083e+00,7,6,5.084232e+00,nan,7,-1,nan,nan,10
106,329321126691647,0.000000e+00,2.860977e+01,1,0,0.000000e+00,7.571834e+00,1,0,3.200000e+03,8.890000e-02,-1
106,329321126691647,3.972594e+01,9.225218e+00,7,6,3.972594e+01,1.169637e+00,7,2,9.126472e+03,2.079802e-01,0
107,301179648355537,0.000000e+00,5.780730e+01,1,0,0.000000e+00,7.853820e+00,1,0,4.690000e+01,1.340000e-03,-1
107,301179648355537,3.981630e+00,1.330288e+01,7,6,3.981630e+00,nan,7,-1,nan,nan,0
108,583661470821893,0.000000e+00,4.968085e+01,1,0,0.000000e+00,3.095022e+01,1,0,4.160000e+01,2.970000e-02,-1
108,583661470821893,4.109780e+00,1.478085e+01,7,6,4.109780e+00,nan,7,-1,nan,nan,0
109,172534015371208,0.000000e+00,4.179852e+01,1,0,0.000000e+00,1.731716e+01,1,0,1.930000e+02,7.280000e-01,-1
109,172534015371208,4.718061e+00,1.662063e+01,7,6,4.718061e+00,nan,7,-1,nan,nan,0
110,415397360598525,0.000000e+00,2.234954e+01,1,0,0.000000e+00,5.386874e+00,1,0,3.760000e+02,7.410000e-01,-1
110,415397360598525,8.357936e+00,6.952968e+00,7,6,8.357936e+00,nan,7,-1,nan,nan,0
111,343661902092004,0.000000e+00,4.642009e+01,1,0,0.000000e+00,1.905289e+01,1,0,3.320000e+03,6.120000e-01,-1
