#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
78         456457911613093      113.072            0.02               0.0                delayed            zams               51.118             0.02               0.0                delayed            zams               5.83e+04           0.000435           end                end            383307184674124  
79         274382242423304      38.573             0.02               0.0                delayed            zams               5.963              0.02               0.0                delayed            zams               546                0.383              end                end            143019811066662  
80         290467174974121      34.982             0.02               0.0                delayed            zams               25.956             0.02               0.0                delayed            zams               4.41e+03           0.747              end                end            288295799078365  
81         281397439412290      87.939             0.02               0.0                delayed            zams               78.391             0.02               0.0                delayed            zams               110                0.263              end                end            762406487475845  
82         234358520905445      39.408             0.02               0.0                delayed            zams               11.407             0.02               0.0                delayed            zams               7.31e+03           0.0126             end                end            686734423054935  
83         425766174440097      44.732             0.02               0.0                delayed            zams               33.230             0.02               0.0                delayed            zams               3.86e+03           0.515              end                end            72610137215554   
84         846609191839703      35.424             0.02               0.0                delayed            zams               16.492             0.02               0.0                delayed            zams               104                0.686              end                end            822758920699232  
85         500382267934497      25.803             0.02               0.0                delayed            zams               12.513             0.02               0.0                delayed            zams               825                0.872              end                end            857632027620610  
86         475285196498720      38.304             0.02               0.0                delayed            zams               7.764              0.02               0.0                delayed            zams               476                0.11               end                end            31565357788537   
87         623503458324522      100.466            0.02               0.0                delayed            zams               93.104             0.02               0.0                delayed            zams               465                0.0788             end                end            871328184256988  
88         711141501043066      46.410             0.02               0.0                delayed            zams               25.780             0.02               0.0                delayed            zams               4.13e+04           0.312              end                end            855962825282008  
89         303083868936373      39.706             0.02               0.0                delayed            zams               36.995             0.02               0.0                delayed            zams               105                0.0115             end                end            999045114406000  
90         412270670158375      23.455             0.02               0.0                delayed            zams               14.051             0.02               0.0                delayed            zams               129                0.745              end                end            943474329494908  
91         608886660384900      58.556             0.02               0.0                delayed            zams               9.391              0.02               0.0                delayed            zams               110                0.428              end                end            624382455409709  
92         184778477511811      69.628             0.02               0.0                delayed            zams               51.105             0.02               0.0                delayed            zams               1.08e+03           0.0369             end                end            115268758734812  
93         717712098291993      33.224             0.02               0.0                delayed            zams               22.286             0.02               0.0                delayed            zams               91.8               0.675              end                end            991649598218919  
94         814713357172388      33.976             0.02               0.0                delayed            zams               7.151              0.02               0.0                delayed            zams               23.5               0.00207            end                end            76114976192440   
95         713158540038399      62.532             0.02               0.0                delayed            zams               39.838             0.02               0.0                delayed            zams               1.05e+03           0.692              end                end            837179141485635  
96         983004544965063      27.750             0.02               0.0                delayed            zams               23.225             0.02               0.0                delayed            zams               1.67e+04           0.598              end                end            78129361967387   
97         666862628365700      98.638             0.02               0.0                delayed            zams               68.616             0.02               0.0                delayed            zams               41.7               0.00228            end                end            294758578101525  
98         683475853965553      45.246             0.02               0.0                delayed            zams               9.328              0.02               0.0                delayed            zams               188                0.604              end                end            277889597761692  
99         440813071114268      27.446             0.02               0.0                delayed            zams               22.904             0.02               0.0                delayed            zams               470                0.906              end                end            441777853674683  
400        711770507090548      71.868             0.02               0.0                delayed            zams               40.957             0.02               0.0                delayed            zams               1.32e+03           0.0237             end                end            731120940796084  
401        335250666710989      23.856             0.02               0.0                delayed            zams               8.850              0.02               0.0                delayed            zams               285                0.00534            end                end            386149994490434  
402        110668390429549      26.309             0.02               0.0                delayed            zams               7.360              0.02               0.0                delayed            zams               7.23e+03           0.493              end                end            839166327661129  
403        401040028738347      41.526             0.02               0.0                delayed            zams               5.855              0.02               0.0                delayed            zams               146                0.697              end                end            16084142027091   
404        633804710677832      64.950             0.02               0.0                delayed            zams               30.043             0.02               0.0                delayed            zams               31.9               0.00413            end                end            774797263177202  
405        729072894367061      28.705             0.02               0.0                delayed            zams               10.549             0.02               0.0                delayed            zams               1.66e+03           0.514              end                end            365533257035407  
406        927069483256854      37.882             0.02               0.0                delayed            zams               35.193             0.02               0.0                delayed            zams               38.7               0.175              end                end            635929021396231  
407        346702290979793      31.357             0.02               0.0                delayed            zams               3.374              0.02               0.0                delayed            zams               8.49e+03           0.446              end                end            306962649030900  
408        959581695042470      26.568             0.02               0.0                delayed            zams               9.494              0.02               0.0                delayed            zams               36.1               0.208              end                end            85817993634680   
409        307313534495920      24.458             0.02               0.0                delayed            zams               7.256              0.02               0.0                delayed            zams               45.4               0.051              end                end            581256710317385  
410        396015107897147      61.167             0.02               0.0                delayed            zams               39.549             0.02               0.0                delayed            zams               35.3               0.000137           end                end            127287012654125  
411        344528569045646      42.291             0.02               0.0                delayed            zams               22.997             0.02               0.0                delayed            zams               32.2               0.0955             end                end            664787455872641  
412        606171832803455      29.356             0.02               0.0                delayed            zams               3.189              0.02               0.0                delayed            zams               895                0.22               end                end            613105690022509  
413        431745064818622      64.830             0.02               0.0                delayed            zams               12.305             0.02               0.0                delayed            zams               30.4               0.00465            end                end            163194556081569  
414        398086076060924      23.368             0.02               0.0                delayed            zams               22.317             0.02               0.0                delayed            zams               105                0.142              end                end            744827041065036  
415        742920847707338      37.132             0.02               0.0                delayed            zams               27.909             0.02               0.0                delayed            zams               288                0.0933             end                end            941901981297874  
416        102408416601064      136.415            0.02               0.0                delayed            zams               109.015            0.02               0.0                delayed            zams               1.03e+05           0.111              end                end            188456821741068  
417        366660070110117      26.561             0.02               0.0                delayed            zams               7.831              0.02               0.0                delayed            zams               60.2               0.245              end                end            107563710935579  
418        528590818092080      26.440             0.02               0.0                delayed            zams               23.767             0.02               0.0                delayed            zams               3.95e+04           0.224              end                end            566697913332473  
419        362782171039365      97.094             0.02               0.0                delayed            zams               40.602             0.02               0.0                delayed            zams               798                0.155              end                end            619141866133951  
420        333951856554427      25.695             0.02               0.0                delayed            zams               8.655              0.02               0.0                delayed            zams               107                0.0392             end                end            692314362392980  
421        762747719988511      27.879             0.02               0.0                delayed            zams               19.164             0.02               0.0                delayed            zams               2.08e+04           0.309              end                end            684118070706900  
422        952928283519406      24.930             0.02               0.0                delayed            zams               9.228              0.02               0.0                delayed            zams               59.4               0.176              end                end            587821947768075  
423        170756262940303      30.895             0.02               0.0                delayed            zams               6.396              0.02               0.0                delayed            zams               120                0.364              end                end            138303455363298  
424        886214776178033      80.661             0.02               0.0                delayed            zams               52.919             0.02               0.0                delayed            zams               3.96e+03           0.861              end                end            234637243918760  
425        500304917407420      27.338             0.02               0.0                delayed            zams               11.893             0.02               0.0                delayed            zams               24.6               0.0469             end                end            527754183459321  
426        344753868590988      23.638             0.02               0.0                delayed            zams               15.512             0.02               0.0                delayed            zams               28.8               0.00406            end                end            903020949125331  
427        275682309602809      72.094             0.02               0.0                delayed            zams               55.892             0.02               0.0                delayed            zams               2.05e+03           0.0427             end                end            173394180197079  
428        486233900532952      81.691             0.02               0.0                delayed            zams               61.235             0.02               0.0                delayed            zams               48.9               0.115              end                end            520123900895926  
429        133177556637536      26.904             0.02               0.0                delayed            zams               13.055             0.02               0.0                delayed            zams               1.25e+03           0.0523             end                end            916853829832967  
430        446620516572419      65.779             0.02               0.0                delayed            zams               31.006             0.02               0.0                delayed            zams               53.7               0.129              end                end            619534115961815  
431        412884485878862      50.779             0.02               0.0                delayed            zams               47.099             0.02               0.0                delayed            zams               166                0.243              end                end            271537484632844  
432        734962619102580      66.299             0.02               0.0                delayed            zams               40.222             0.02               0.0                delayed            zams               72.9               0.248              end                end            808519716571409  
433        263380540936841      27.644             0.02               0.0                delayed            zams               3.476              0.02               0.0                delayed            zams               53                 0.273              end                end            87202993602612   
434        302327611997636      35.651             0.02               0.0                delayed            zams               11.185             0.02               0.0                delayed            zams               1.04e+04           0.525              end                end            959419770381437  
435        138070491885607      52.674             0.02               0.0                delayed            zams               40.754             0.02               0.0                delayed            zams               2.42e+03           0.147              end                end            879355482564115  
436        496859769702964      29.218             0.02               0.0                delayed            zams               28.536             0.02               0.0                delayed            zams               26.4               0.0101             end                end            540244739026475  
437        285208762502220      24.526             0.02               0.0                delayed            zams               10.677             0.02               0.0                delayed            zams               1.08e+04           0.211              end                end            346378081273507  
438        552835154834138      24.834             0.02               0.0                delayed            zams               8.850              0.02               0.0                delayed            zams               34.9               0.259              end                end            839939520537034  
439        782706340410042      26.672             0.02               0.0                delayed            zams               18.992             0.02               0.0                delayed            zams               297                0.656              end                end            800269791486066  
440        660234332024825      65.816             0.02               0.0                delayed            zams               48.646             0.02               0.0                delayed            zams               152                0.425              end                end            948501055519145  
441        430745426109823      71.498             0.02               0.0                delayed            zams               12.059             0.02               0.0                delayed            zams               3.5e+04            0.732              end                end            31160350699432   
442        792112814878966      90.885             0.02               0.0                delayed            zams               55.286             0.02               0.0                delayed            zams               126                0.381              end                end            611658832400001  
443        219270450575650      31.282             0.02               0.0                delayed            zams               12.076             0.02               0.0                delayed            zams               72                 0.104              end                end            145195312577484  
444        973397919967078      54.663             0.02               0.0                delayed            zams               5.853              0.02               0.0                delayed            zams               832                0.476              end                end            598076687200481  
